FSASSET,FSSLTDE2,RAWERND,SHELDED,FSNONCIT,CERTHHSZ,WRK_POOR,FSERNDED,FSNETINC,FSERNDE2,FSUSIZE,FSSSI,TANF_IND,REALPROP,LIQRESOR,FSWAGES,FSCSEXP,FSSTDDE2,FSDIS,FSSLTDED,TPOV,FSNK0T4,FSTOTDED,FSOTHUN,FSUNEARN,FSGA,FSEARN,FSTANF,RAWNET,FSNELDER,CAT_ELIG,FSVEHAST,VEHICLEA
0.0,523.0,0.0,522.0,0.0,1.0,0.0,0.0,106.0,0.0,1.0,735.0,0.0,0.0,0.0,0.0,0.0,236.0,1.0,523.0,79.0,0.0,680.0,0.0,786.0,51.0,0.0,0.0,106.0,0.0,1.0,0.0,0.0
0.0,60.0,429.0,61.0,0.0,3.0,1.0,428.0,1020.0,488.0,3.0,0.0,0.0,0.0,0.0,2144.0,329.0,217.0,0.0,60.0,128.0,1.0,1124.0,0.0,0.0,0.0,2144.0,0.0,1019.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,535.0,0.0,534.0,0.0,2.0,0.0,0.0,110.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1.0,535.0,60.0,0.0,692.0,0.0,802.0,31.0,0.0,0.0,110.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,517.0,417.0,517.0,0.0,3.0,1.0,416.0,241.0,416.0,3.0,0.0,0.0,0.0,0.0,2083.0,0.0,157.0,0.0,517.0,124.0,1.0,1842.0,0.0,0.0,0.0,2083.0,0.0,241.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1045.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,90.0,0.0,157.0,0.0,1202.0,0.0,0.0,0.0,1045.0,2.0,1.0,0.0,0.0
0.0,414.0,0.0,413.0,0.0,1.0,0.0,0.0,281.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1.0,414.0,86.0,0.0,571.0,0.0,852.0,0.0,0.0,0.0,281.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,517.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,1.0,0.0,685.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,933.0,0.0,933.0,0.0,7.0,0.0,0.0,416.0,0.0,7.0,735.0,0.0,0.0,0.0,0.0,0.0,339.0,1.0,933.0,51.0,1.0,1159.0,0.0,1575.0,0.0,0.0,0.0,416.0,0.0,1.0,0.0,0.0
0.0,83.0,60.0,98.0,0.0,1.0,1.0,60.0,0.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,99.0,30.0,0.0,316.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,1.0,0.0,0.0
452.0,151.0,0.0,151.0,0.0,1.0,0.0,0.0,769.0,0.0,1.0,0.0,0.0,0.0,226.0,0.0,0.0,235.0,0.0,151.0,110.0,0.0,322.0,0.0,1091.0,0.0,0.0,0.0,769.0,1.0,1.0,226.0,0.0
0.0,517.0,482.0,517.0,0.0,5.0,1.0,481.0,1346.0,563.0,5.0,0.0,0.0,0.0,0.0,2408.0,0.0,197.0,0.0,517.0,107.0,0.0,1195.0,0.0,133.0,0.0,2408.0,0.0,1346.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,51.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,51.0,5.0,0.0,208.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,312.0,0.0,312.0,0.0,3.0,0.0,0.0,1078.0,0.0,3.0,735.0,0.0,0.0,0.0,0.0,39.0,235.0,1.0,312.0,94.0,0.0,508.0,0.0,1586.0,51.0,0.0,0.0,1078.0,0.0,1.0,0.0,0.0
1443.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,918.0,0.0,1.0,0.0,0.0,0.0,1443.0,0.0,0.0,157.0,0.0,0.0,109.0,0.0,157.0,0.0,1075.0,0.0,0.0,0.0,918.0,1.0,2.0,0.0,0.0
0.0,277.0,0.0,277.0,0.0,1.0,0.0,0.0,321.0,0.0,1.0,478.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,277.0,76.0,0.0,434.0,0.0,755.0,0.0,0.0,0.0,321.0,1.0,1.0,0.0,0.0
0.0,181.0,359.0,184.0,0.0,5.0,1.0,358.0,1057.0,537.0,5.0,0.0,0.0,0.0,0.0,1793.0,0.0,295.0,0.0,181.0,76.0,1.0,736.0,0.0,0.0,0.0,1793.0,0.0,1054.0,0.0,1.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,735.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,157.0,1.0,0.0,90.0,0.0,157.0,0.0,892.0,0.0,0.0,0.0,735.0,0.0,2.0,0.0,0.0
0.0,318.0,0.0,318.0,0.0,1.0,0.0,0.0,556.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,318.0,117.0,0.0,607.0,0.0,1163.0,0.0,0.0,0.0,556.0,1.0,1.0,0.0,0.0
0.0,598.0,0.0,608.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,501.0,0.0,0.0,0.0,0.0,0.0,225.0,1.0,608.0,76.0,0.0,765.0,0.0,755.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,275.0,578.0,275.0,0.0,5.0,1.0,577.0,1790.0,852.0,5.0,0.0,0.0,0.0,0.0,2888.0,0.0,296.0,0.0,275.0,122.0,0.0,1098.0,0.0,0.0,0.0,2888.0,0.0,1790.0,0.0,1.0,0.0,0.0
0.0,414.0,0.0,413.0,0.0,2.0,0.0,0.0,761.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1.0,414.0,100.0,0.0,571.0,0.0,1332.0,0.0,0.0,0.0,761.0,0.0,1.0,0.0,0.0
0.0,323.0,120.0,511.0,0.0,1.0,1.0,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,600.0,0.0,47.0,0.0,512.0,61.0,1.0,789.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,414.0,186.0,414.0,0.0,2.0,1.0,185.0,172.0,277.0,2.0,0.0,0.0,0.0,0.0,928.0,0.0,235.0,0.0,414.0,70.0,0.0,756.0,0.0,0.0,0.0,928.0,0.0,172.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,28.0,0.0,28.0,0.0,2.0,0.0,0.0,182.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,185.0,0.0,28.0,27.0,2.0,185.0,0.0,367.0,0.0,0.0,367.0,182.0,0.0,1.0,0.0,0.0
0.0,254.0,425.0,254.0,3.0,5.0,1.0,424.0,1249.0,636.0,5.0,0.0,0.0,0.0,0.0,2124.0,0.0,296.0,0.0,254.0,90.0,0.0,875.0,0.0,0.0,0.0,2124.0,0.0,1248.0,0.0,1.0,0.0,0.0
0.0,504.0,93.0,504.0,0.0,2.0,1.0,92.0,714.0,138.0,2.0,0.0,0.0,0.0,0.0,464.0,0.0,235.0,0.0,504.0,115.0,0.0,826.0,0.0,1076.0,0.0,464.0,0.0,713.0,2.0,1.0,0.0,0.0
0.0,497.0,0.0,497.0,0.0,2.0,0.0,0.0,913.0,0.0,2.0,789.0,0.0,0.0,0.0,0.0,0.0,235.0,1.0,497.0,117.0,0.0,654.0,0.0,1567.0,0.0,0.0,0.0,914.0,0.0,1.0,0.0,0.0
0.0,438.0,287.0,438.0,0.0,2.0,1.0,287.0,610.0,430.0,2.0,0.0,0.0,0.0,0.0,1436.0,0.0,235.0,0.0,438.0,119.0,1.0,975.0,0.0,149.0,0.0,1436.0,0.0,610.0,0.0,1.0,0.0,0.0
0.0,360.0,198.0,360.0,0.0,2.0,1.0,198.0,275.0,297.0,2.0,0.0,0.0,0.0,0.0,990.0,0.0,236.0,0.0,360.0,74.0,0.0,715.0,0.0,0.0,0.0,990.0,0.0,275.0,0.0,1.0,0.0,0.0
0.0,413.0,241.0,413.0,0.0,2.0,1.0,241.0,675.0,361.0,2.0,0.0,0.0,0.0,0.0,1207.0,0.0,235.0,0.0,413.0,111.0,0.0,811.0,0.0,279.0,0.0,1207.0,0.0,674.0,0.0,1.0,0.0,0.0
0.0,495.0,0.0,509.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,369.0,0.0,0.0,0.0,0.0,50.0,221.0,0.0,510.0,71.0,0.0,717.0,0.0,702.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,185.0,0.0,185.0,0.0,1.0,0.0,0.0,393.0,0.0,1.0,735.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,185.0,74.0,0.0,342.0,0.0,735.0,0.0,0.0,0.0,393.0,1.0,1.0,0.0,0.0
0.0,468.0,0.0,468.0,0.0,1.0,0.0,0.0,110.0,0.0,1.0,735.0,0.0,0.0,0.0,0.0,0.0,235.0,1.0,468.0,74.0,0.0,625.0,0.0,735.0,0.0,0.0,0.0,110.0,0.0,1.0,0.0,0.0
0.0,264.0,0.0,264.0,1.0,1.0,0.0,0.0,314.0,0.0,1.0,735.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,264.0,74.0,0.0,421.0,0.0,735.0,0.0,0.0,0.0,314.0,1.0,1.0,0.0,0.0
0.0,443.0,0.0,460.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,461.0,61.0,0.0,618.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,6.0,20.0,453.0,0.0,3.0,1.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,11.0,1.0,631.0,83.0,83.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,253.0,184.0,253.0,0.0,5.0,1.0,184.0,288.0,276.0,5.0,0.0,0.0,0.0,0.0,922.0,0.0,296.0,0.0,253.0,39.0,2.0,634.0,0.0,0.0,0.0,922.0,0.0,288.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,517.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,130.0,0.0,0.0,1.0,1.0,130.0,364.0,130.0,1.0,0.0,0.0,0.0,0.0,651.0,0.0,157.0,0.0,0.0,66.0,0.0,287.0,0.0,0.0,0.0,651.0,0.0,364.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,517.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,348.0,0.0,365.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,218.0,0.0,365.0,30.0,2.0,522.0,0.0,505.0,0.0,0.0,505.0,0.0,0.0,1.0,0.0,0.0
0.0,118.0,0.0,118.0,0.0,2.0,0.0,0.0,560.0,0.0,2.0,735.0,0.0,0.0,0.0,0.0,0.0,235.0,1.0,118.0,63.0,0.0,275.0,0.0,835.0,0.0,0.0,0.0,560.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,517.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,208.0,0.0,209.0,0.0,1.0,0.0,0.0,393.0,0.0,1.0,350.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,208.0,77.0,0.0,365.0,0.0,758.0,0.0,0.0,0.0,389.0,1.0,1.0,0.0,0.0
0.0,265.0,0.0,264.0,0.0,3.0,0.0,0.0,1054.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,265.0,88.0,1.0,422.0,0.0,1476.0,0.0,0.0,0.0,1055.0,0.0,1.0,0.0,0.0
0.0,0.0,92.0,0.0,0.0,1.0,1.0,92.0,121.0,92.0,1.0,0.0,0.0,0.0,0.0,462.0,92.0,157.0,0.0,0.0,47.0,0.0,341.0,0.0,0.0,0.0,462.0,0.0,120.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,457.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,1.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,279.0,0.0,317.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,197.0,0.0,318.0,26.0,0.0,475.0,0.0,436.0,0.0,0.0,436.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,517.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,1.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,38.0,0.0,0.0,2.0,1.0,38.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,14.0,0.0,652.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,21.0,517.0,0.0,2.0,1.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,8.0,0.0,695.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,619.0,0.0,822.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,725.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,823.0,78.0,0.0,980.0,0.0,776.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,335.0,0.0,335.0,0.0,1.0,0.0,0.0,709.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,235.0,0.0,335.0,129.0,0.0,566.0,0.0,1275.0,0.0,0.0,0.0,709.0,1.0,2.0,0.0,0.0
0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,1.0,50.0,14.0,0.0,207.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,157.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,16.0,36.0,0.0,0.0,7.0,0.0,186.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,670.0,0.0,0.0,7.0,1.0,670.0,2455.0,670.0,7.0,0.0,0.0,0.0,0.0,3351.0,0.0,226.0,0.0,0.0,109.0,1.0,896.0,0.0,0.0,0.0,3351.0,0.0,2455.0,0.0,1.0,0.0,0.0
0.0,558.0,0.0,558.0,0.0,1.0,0.0,0.0,40.0,0.0,1.0,315.0,0.0,0.0,0.0,0.0,0.0,235.0,1.0,558.0,76.0,0.0,715.0,0.0,755.0,0.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0
0.0,325.0,277.0,325.0,0.0,2.0,1.0,276.0,625.0,414.0,2.0,0.0,0.0,0.0,0.0,1383.0,0.0,235.0,0.0,325.0,104.0,0.0,758.0,0.0,0.0,0.0,1383.0,0.0,624.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,3.0,0.0,157.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,598.0,346.0,597.0,0.0,5.0,1.0,346.0,1621.0,519.0,5.0,1032.0,0.0,0.0,0.0,1730.0,0.0,296.0,1.0,598.0,117.0,1.0,1141.0,0.0,1032.0,0.0,1730.0,0.0,1623.0,0.0,1.0,0.0,0.0
0.0,561.0,0.0,560.0,0.0,1.0,0.0,0.0,152.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1.0,561.0,88.0,0.0,718.0,0.0,870.0,0.0,0.0,0.0,152.0,0.0,1.0,0.0,0.0
0.0,326.0,0.0,325.0,0.0,1.0,0.0,0.0,339.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1.0,326.0,83.0,0.0,483.0,0.0,822.0,0.0,0.0,0.0,339.0,0.0,1.0,0.0,0.0
0.0,295.0,0.0,295.0,0.0,1.0,0.0,0.0,283.0,0.0,1.0,735.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,295.0,74.0,0.0,452.0,0.0,735.0,0.0,0.0,0.0,283.0,1.0,1.0,0.0,0.0
0.0,228.0,206.0,228.0,0.0,4.0,1.0,206.0,430.0,309.0,4.0,0.0,0.0,0.0,0.0,1032.0,0.0,252.0,0.0,228.0,51.0,1.0,602.0,0.0,0.0,0.0,1032.0,0.0,429.0,0.0,1.0,0.0,0.0
0.0,443.0,0.0,442.0,0.0,1.0,0.0,0.0,186.0,0.0,1.0,735.0,0.0,0.0,0.0,0.0,0.0,236.0,1.0,443.0,79.0,0.0,600.0,0.0,786.0,51.0,0.0,0.0,186.0,0.0,1.0,0.0,0.0
0.0,0.0,12.0,50.0,1.0,1.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,50.0,6.0,0.0,219.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,517.0,0.0,517.0,0.0,4.0,0.0,0.0,174.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,517.0,42.0,0.0,685.0,849.0,859.0,0.0,0.0,0.0,174.0,0.0,1.0,0.0,0.0
0.0,143.0,55.0,385.0,0.0,4.0,1.0,55.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,276.0,0.0,9.0,0.0,386.0,18.0,0.0,609.0,0.0,90.0,0.0,276.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,163.0,335.0,162.0,0.0,5.0,1.0,335.0,2316.0,498.0,5.0,0.0,0.0,0.0,0.0,1676.0,0.0,296.0,0.0,163.0,127.0,1.0,695.0,0.0,1335.0,0.0,1676.0,0.0,2317.0,0.0,1.0,0.0,0.0
140.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,764.0,0.0,1.0,0.0,0.0,0.0,140.0,0.0,0.0,157.0,0.0,0.0,93.0,0.0,157.0,0.0,921.0,0.0,0.0,0.0,764.0,1.0,2.0,0.0,0.0
0.0,36.0,0.0,36.0,0.0,1.0,0.0,0.0,542.0,0.0,1.0,735.0,0.0,0.0,0.0,0.0,0.0,193.0,1.0,36.0,74.0,0.0,193.0,0.0,735.0,0.0,0.0,0.0,542.0,0.0,1.0,0.0,0.0
0.0,517.0,0.0,517.0,0.0,1.0,0.0,0.0,143.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,517.0,83.0,0.0,674.0,0.0,817.0,0.0,0.0,0.0,168.0,0.0,1.0,0.0,0.0
0.0,517.0,325.0,517.0,0.0,4.0,1.0,324.0,615.0,412.0,4.0,0.0,0.0,0.0,0.0,1624.0,0.0,178.0,0.0,517.0,80.0,0.0,1009.0,0.0,0.0,0.0,1624.0,0.0,614.0,0.0,1.0,0.0,0.0
0.0,0.0,74.0,0.0,0.0,2.0,1.0,74.0,139.0,74.0,2.0,0.0,0.0,0.0,0.0,370.0,0.0,157.0,0.0,0.0,28.0,0.0,231.0,0.0,0.0,0.0,370.0,0.0,139.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,500.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,448.0,642.0,448.0,0.0,6.0,1.0,642.0,1970.0,963.0,6.0,0.0,0.0,0.0,0.0,3211.0,0.0,339.0,0.0,448.0,121.0,0.0,1316.0,0.0,75.0,0.0,3211.0,0.0,1969.0,0.0,1.0,0.0,0.0
0.0,15.0,0.0,14.0,0.0,1.0,0.0,0.0,458.0,0.0,1.0,235.0,0.0,0.0,0.0,0.0,0.0,172.0,1.0,15.0,64.0,0.0,172.0,0.0,630.0,0.0,0.0,0.0,458.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,965.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,1.0,0.0,73.0,0.0,256.0,0.0,1221.0,0.0,0.0,0.0,965.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,498.0,0.0,497.0,0.0,1.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1.0,498.0,78.0,0.0,754.0,0.0,775.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0
0.0,89.0,61.0,413.0,0.0,3.0,1.0,61.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,413.0,18.0,0.0,631.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,578.0,0.0,1.0,735.0,0.0,0.0,0.0,0.0,0.0,157.0,1.0,0.0,74.0,0.0,157.0,0.0,735.0,0.0,0.0,0.0,578.0,0.0,1.0,0.0,0.0
0.0,222.0,327.0,222.0,0.0,2.0,1.0,327.0,828.0,490.0,2.0,0.0,0.0,0.0,0.0,1636.0,0.0,235.0,0.0,222.0,123.0,1.0,808.0,0.0,0.0,0.0,1636.0,0.0,828.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,198.0,0.0,0.0,5.0,1.0,198.0,604.0,198.0,5.0,0.0,0.0,0.0,0.0,990.0,106.0,197.0,0.0,0.0,47.0,0.0,501.0,0.0,115.0,0.0,990.0,0.0,604.0,0.0,1.0,0.0,0.0
0.0,356.0,81.0,356.0,0.0,1.0,1.0,80.0,447.0,120.0,1.0,729.0,0.0,0.0,0.0,0.0,0.0,236.0,1.0,356.0,114.0,1.0,686.0,0.0,729.0,0.0,404.0,0.0,446.0,0.0,1.0,0.0,0.0
0.0,133.0,0.0,209.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,210.0,17.0,0.0,367.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,533.0,0.0,533.0,0.0,2.0,0.0,0.0,65.0,0.0,2.0,324.0,0.0,0.0,0.0,0.0,0.0,235.0,1.0,533.0,57.0,0.0,690.0,0.0,755.0,0.0,0.0,0.0,65.0,0.0,1.0,0.0,0.0
0.0,30.0,0.0,29.0,0.0,2.0,0.0,0.0,111.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,187.0,0.0,30.0,22.0,1.0,187.0,0.0,298.0,0.0,0.0,298.0,111.0,0.0,1.0,0.0,0.0
0.0,0.0,15.0,65.0,0.0,1.0,1.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,65.0,8.0,0.0,237.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,517.0,318.0,517.0,0.0,5.0,1.0,318.0,840.0,467.0,5.0,0.0,0.0,0.0,0.0,1590.0,0.0,286.0,0.0,517.0,79.0,0.0,1032.0,0.0,282.0,0.0,1590.0,0.0,840.0,0.0,1.0,0.0,0.0
0.0,517.0,221.0,517.0,0.0,3.0,1.0,220.0,210.0,220.0,3.0,0.0,0.0,0.0,0.0,795.0,0.0,157.0,0.0,517.0,66.0,2.0,894.0,0.0,0.0,0.0,1104.0,0.0,209.0,0.0,1.0,0.0,0.0
0.0,431.0,0.0,517.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,517.0,30.0,3.0,685.0,0.0,599.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,290.0,581.0,290.0,3.0,6.0,1.0,581.0,1311.0,871.0,6.0,0.0,0.0,0.0,0.0,2908.0,0.0,339.0,0.0,290.0,107.0,1.0,1597.0,0.0,0.0,0.0,2908.0,0.0,1310.0,0.0,1.0,0.0,0.0
0.0,403.0,0.0,403.0,0.0,1.0,0.0,0.0,195.0,0.0,1.0,197.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,403.0,76.0,0.0,560.0,0.0,755.0,0.0,0.0,0.0,195.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,4157.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,0.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
